CRE,Cod. INEP,Município,Latitude,Longitude,Idt. Estab,Designação,Denominação,Endereço,Fone,CEP,Cod.Munic.IBGE (7)
20,43170994,Frederico Westphalen,"-27,35997471","-53,39483846",17099,Nucl e EJA e Cp,Aprendendo a Aprender,R Arthur Milani 682,5537444344,98400000,4308508
20,43171729,Frederico Westphalen,"-27,36822409","-53,40411574",17172,Esc Est Ens Fun,Verginio Cerutti CIEP,R Nossa Senhora Aparecida 115,(55) 3744-2120,98400000,4308508
20,43076637,Iraí,"-27,19652629","-53,25274882",7663,Inst Est Educ,Visconde de Taunay,R Dr Pereira Filho 173,(55) 3745-1784,98460000,4310504
20,43076947,Iraí,"-27,27357316","-53,28158487",7694,Esc Est Ens Fun,Bento Gonçalves,Vl Salete Snro,(55) 98446-3023,98460000,4310504
20,43076980,Iraí,"-29,63","-53,35",7698,Esc Est Ens Fun,Marechal Rondon,R Duque de Caxias 628,5537451610,98460000,4310504
20,43076998,Iraí,"-27,19541694","-53,24858134",7699,Esc Est Ens Fun,Gal Antônio de Souza Netto,R Ibirapuita 161,5537451251,98460000,4310504
20,43077048,Iraí,"-29,63","-53,35",7704,Esc Est Ind EM,Nan Ga,R Area Indigena 61,(47) 8469-6426,98460000,4310504
20,43171184,Iraí,"-27,18994831","-53,25319637",17118,Esc Est Ens Fun,Tancredo Neves,R Domingos Galvao 315,(55) 3745-1144,98460000,4310504
20,43137105,Iraí,"-29,63","-53,35",25865,Esc Est Ind EF,Goj Veso,Rod Br 386 Km 10 Sn,(55) 99732-3287,98460000,4310504
20,43078583,Jaboticaba,"-27,63211482","-53,27846723",7858,Esc Est Ed Bas,Padre Francisco Goettler,Av Padre Francisco Goettler 371,(55) 3743-1160,98350000,4310850
20,43095585,Lajeado do Bugre,"-27,691149","-53,18253099",9558,Esc Est Ens Med,Eugenio Korsack,R Pe Guilherme Weltz Snro,5536165059,98320000,4311429
20,43002420,Lajeado do Bugre,"-29,63","-53,35",21330,E E Ind Ens Fun,Antônio Rusi,Lin Linha Lautert S/n,,98320000,4311429
20,43084370,Liberato Salzano,"-27,50444487","-53,09017375",8437,Esc Est Ens Fun,Estado de Pernambuco,R Pinhalzinho-baixo 000 S/n,(55) 99908-5219,99690000,4311601
20,43084389,Liberato Salzano,"-27,5595537","-53,07604388",8438,Esc Est Ens Fun,Estacio de Sa,Cam Linha Xisto S/nro Interior,(55) 99623-6470,99690000,4311601
20,43084419,Liberato Salzano,"-27,60209755","-53,06792736",8441,Col Estadual,Dr Liberato Salzano Vieira da Cunha,Av Rio Branco 58 Prédio,5537551221,99690000,4311601
20,43084443,Liberato Salzano,"-27,59582594","-53,07992722",8444,Esc Est Ind Eb,Francisco Kajero,R Posto Indigena Rio da Varzea S/n,(55) 99999-5772,99690000,4311601
20,43095569,Novo Barreiro,"-27,90705126","-53,11407119",9556,Esc Est Ens Med,São João Batista,Av Sao Joao Batista 856,(55) 3757-1120,98338000,4313490
20,43115969,Novo Tiradentes,"-29,63","-53,35",11596,Esc Est Ens Med,Joaquim José da Silva Xavier,R Leopoldo Tasca 84 Casa,(55) 3797-1031,98370000,4313441
20,43094589,Palmeira das Missões,"-27,895502","-53,31001528",9458,Col Estadual,Três Martires,Av Independencia 677,(55) 3742-1105,98300000,4313706
20,43095534,Palmeira das Missões,"-27,89918576","-53,31498681",9553,Inst Est Educ,Borges do Canto,R Major Novais 945,5537421181,98300000,4313706
20,43095550,Palmeira das Missões,"-27,91163675","-53,30797419",9555,Esc Est Ed Bas,Palmeira das Missoes,R Moisés da Silva Martins 164,5537421825,98300000,4313706
20,43095666,Palmeira das Missões,"-27,90174909","-53,31399313",9566,Esc Est Ens Fun,Cacique Neenguiru,R Marechal Floriano 786,(55) 3742-2066,98300000,4313706
20,43095674,Palmeira das Missões,"-27,88935517","-53,30370795",9567,Esc Est Ens Fun,Erci Campos Vargas,R Riachuelo 135,5537421306,98300000,4313706
20,43095682,Palmeira das Missões,"-27,90931131","-53,31389045",9568,Esc Est Ens Fun,Dr Paulo Westphalen,R Palmeira 161,(55) 3742-1325,98300000,4313706
20,43095690,Palmeira das Missões,"-27,90547173","-53,2985335",9569,Esc Est Ens Fun,Professora Carimela Pugliese Bastos,R Republica 1242,5537421483,98300000,4313706
20,43095704,Palmeira das Missões,"-27,88625946","-53,30496876",9570,Esc Est Ens Fun,Vila Velha,R Jose Simao Felix Snro,(55) 3742-1302,98300000,4313706
20,43095810,Palmeira das Missões,"-27,9507405","-53,30436593",9581,Esc Est Técnica,Celeste Gobbato,Est Br 158 Km 06 Snro,5537422544,98300000,4313706
20,43095852,Palmeira das Missões,"-27,89540653","-53,29651869",9585,Esc Est Ens Med,Venina Palma,R Santa Tereza Snro,5537423200,98300000,4313706
20,43095895,Palmeira das Missões,"-28,06289192","-53,3778128",9589,Esc Est Ens Fun,Antônio de Souza Neto,Faz Fazenda Bom Retiro S/nro Br158 Km20,,98300000,4313706
20,43170986,Palmeira das Missões,"-27,88932217","-53,30434096",17098,Nucl e EJA e Cp,Ensinando e Aprendendo,R General Osório 145 Terreo,5537425889,98300000,4313706
20,43171168,Palmeira das Missões,"-27,90270692","-53,29621444",17116,Esc Est Ens Fun,Presidente João Goulart CIEP,R Richard Jones Soca 174,(55) 3742-6668,98300000,4313706
20,43096441,Palmitinho,"-27,35505234","-53,5534984",9644,Esc Est Ens Fun,José Peron,Lin Km 16 Sn,(55) 99968-9098,98430000,4313805
20,43096450,Palmitinho,"-29,63","-53,35",9645,Esc Est Ens Fun,Olavo Bilac,Vl Linha Boa Vista Sn,,98430000,4313805
20,43096514,Palmitinho,"-27,35261267","-53,56115642",9651,Inst Est Educ,22 de Maio,R Almirante Barroso 35 Predio,(55) 3791-1353,98430000,4313805
20,43102158,Pinhal,"-27,50947636","-53,20901066",10215,Esc Est Ens Med,Ângelo Beltramin,Av Brasil 1358,5537541019,98345000,4314456
20,43096417,Pinheirinho do Vale,"-29,63","-53,35",9641,Esc Est Ens Fun,Marcilio Dias,R Duque de Caxias 270,(55) 99703-0824,98435000,4314498
20,43096433,Pinheirinho do Vale,"-27,20452781","-53,61495069",9643,Esc Est Ed Bas,José Canellas,R Tamoio 54,(55) 3792-1030,98435000,4314498
20,43104487,Planalto,"-27,33402422","-53,14889811",10448,Esc Est Ens Fun,Santa Cruz,R Santa Cruz Sn,(55) 99970-2832,98470000,4314704
20,43104509,Planalto,"-27,332","-53,055",10450,Esc Est Ens Fun,Bom Pastor,R Silveira Martins 1156,5537941221,98470000,4314704
20,43104568,Planalto,"-27,33076579","-53,06027122",10456,Inst Est Educ,Padre Vitório,R Gal Daltro Filho 883 Conjunto,5537941125,98470000,4314704
20,43104584,Planalto,"-27,34726184","-52,99580991",10458,E.E.I.K.E.M.,Cacique Sy Gre,Vl Aldeia Pinhalzinho Sn,(55) 99606-9481,98470000,4314704
20,43171761,Planalto,"-27,36362564","-52,96875961",17176,E E Ind Ens Fun,Guarani M Baraka Miri,Vl Sinf Sn,,98470000,4314704
20,43174922,Planalto,"-27,3493753","-52,97773093",17492,E E Ind Ens Fun,Kaingang Jag Mag,Vl Reserva Indigena de Pinhalzinh Sn,(55) 99606-9481,98470000,4314704
20,43174930,Planalto,"-27,34531298","-53,01659435",17493,E E Ind Ens Fun,Kaingang Goj Ror,Ald Area Indigena Sn,,98470000,4314704
20,43187463,Planalto,"-27,34970443","-52,99762353",18746,E E Ind Ens Fun,Guarani Joaquim Mariano,Vl Aldeia Pinhalzinho Sn,,98470000,4314704
20,43115950,Rodeio Bonito,"-29,63","-53,35",11595,Esc Est Ens Fun,Graciliano Ramos,R Adriano Sperandio 84 Prédio,(55) 3798-3194,98365000,4315909
20,43115985,Rodeio Bonito,"-27,47421","-53,170588",11598,Esc Est Ens Fun,José André Acadroli,R Julio de Castilhos 55,5537981325,98360000,4315909
20,43116019,Rodeio Bonito,"-27,47431828","-53,16940248",11601,Esc Est Ens Med,Danilo Irineu Daris,Av do Comercio 627,5537981313,98360000,4315909
20,43095577,Sagrada Família,"-29,63","-53,35",9557,Esc Est Ens Fun,João Batista Winck,Lin Leonel Rocha Sn,5536169181,98330000,4316428
20,43095623,Sagrada Família,"-27,70653165","-53,13223855",9562,Esc Est Ens Med,Olimpio Garibaldi Vilarinho,R Francisco Luis Cardona 1133,5536169126,98330000,4316428
20,43095658,São José das Missões,"-27,78087769","-53,12255317",9565,Esc Est Ens Med,Castro Alves,Av 20 de Março 1956 Prédio,(55) 3753-1037,98325000,4318457
20,43095631,São Pedro das Missões,"-27,7685803","-53,24392568",9563,Esc Est Ens Med,Pe José de Anchieta,R Sete de Setembro Snro,5536171023,98323000,4319364
20,43147267,Seberi,"-29,63","-53,35",14726,Inst Est Educ,Madre Tereza,Trv Conde de Porto Alegre 65,5537461082,98380000,4320206
20,43147658,Seberi,"-27,51222995","-53,29421997",14765,Esc Est Ens Fun,Ilda Schaffer Variza,R Barrinha Snro,(55) 99964-1775,98380000,4320206
20,43147747,Seberi,"-27,48448202","-53,39958788",14774,Esc Est Ens Fun,Alfredo Westphalen,R Dr Alfredo Westphalen 256,5537461037,98380000,4320206
20,43147780,Seberi,"-27,49141274","-53,39202168",14778,Esc Est Ens Fun,Pedro Gemelli,R Bento Goncalves 2042,(55) 3746-1456,98380000,4320206
20,43153143,Taquaruçu do Sul,"-27,39894272","-53,46551792",15314,Esc Est Ed Bas,José Zanatta,R Mato Grosso 111,5537391014,98410000,4321329
20,43168124,Vicente Dutra,"-27,20633382","-53,36418447",16812,Esc Est Ens Fun,Engenheiro Álvaro Leitao,R Mato Grosso Sn Escola,(55) 3737-4009,98455000,4323101
20,43168167,Vicente Dutra,"-29,63","-53,35",16816,Esc Est Ed Bas,14 de Maio,R Humaita 933,5537371250,98450000,4323101
20,43200214,Vicente Dutra,"-27,16786036","-53,41192309",18909,E E Ind Ens Fun,Rio dos Índios,Est Linha Bilibio - Area Indigena S/n,(55) 99937-1843,98450000,4323101
20,43168906,Vista Alegre,"-27,36609419","-53,49520306",16890,Esc Est Ed Bas,Pe Abílio de Marcos Sponchiado,Av Pe Abilio de Marcos Sponchiado 33,5537301005,98415000,4323507
21,43154565,Barra do Guarita,"-27,25431483","-53,75607183",15456,Esc Est Ens Fun,Cecília Meireles,Av Getulio Vargas 110,(55) 99990-0653,98530000,4301859
21,43154638,Barra do Guarita,"-27,19617407","-53,76799411",15463,Esc Est Ens Fun,Cruz e Souza,Vl Jabuticaba Sn Interior,(49) 98412-6209,98530000,4301859
21,43173284,Barra do Guarita,"-27,18959511","-53,71319532",17328,Esc Est Ens Med,João Leopoldo Vogt,Av Tenente Portela 200,(55) 3616-1272,98530000,4301859
21,43033954,Bom Progresso,"-27,54438807","-53,86611926",3395,Esc Est Ens Med,José de Anchieta,Av Castelo Branco 1613 Predio,(55) 3528-6033,98575000,4302378
21,43169368,Bom Progresso,"-27,55908282","-53,86106262",16936,Esc Técnica Est,Celeiro Etec,Rod Br 468 Km 87 9 01 Trevo,(55) 3528-6032,98575000,4302378
21,43026109,Braga,"-27,54829505","-53,7353754",2610,Esc Est Ens Fun,Humberto de Alencar Castelo Branco,Ld Barra do Gravata Sn,(55) 98425-0372,98560000,4302600
21,43026117,Braga,"-27,60075843","-53,69795973",2611,Esc Est Ens Fun,Bento Gonçalves,R Redentora 405,(55) 99932-5147,98565000,4302600
21,43026168,Braga,"-27,61629725","-53,74335498",2616,Esc Est Ens Med,Santo Pazini,R Rui Barbosa 335,(55) 3559-1215,98560000,4302600
21,43033962,Campo Novo,"-27,63487379","-53,82601261",3396,Esc Est Ens Fun,Carlos Gomes,Vl Industrial Sn,(55) 98449-0752,98570000,4304002
21,43033997,Campo Novo,"-27,71033487","-53,78219326",3399,Esc Est Ens Fun,Ervina Catarina Low,Vl Povoado Turvo 250 Predio,(55) 9718-5070,98573000,4304002
21,43034055,Campo Novo,"-27,67603934","-53,80694165",3405,Esc Est Ens Med,São Francisco de Sales,R Redentora 298,5535281233,98570000,4304002
21,43048072,Coronel Bicaco,"-27,71817027","-53,70613945",4807,Esc Est Ens Med,Cecília Meireles,R Francisco Manoel Diniz 957,5535571267,98580000,4305900
21,43048498,Crissiumal,"-27,49415334","-54,09154071",4849,Esc Est Ens Med,Ponche Verde,R Rui Barbosa 246,5535241270,98640000,4306007
21,43048978,Crissiumal,"-27,44595095","-54,19933441",4897,Esc Est Ens Fun,Uruguai,Vl Esquina Gaúcha 000,(55) 99142-5934,98640000,4306007
21,43048986,Crissiumal,"-27,50582783","-54,15356746",4898,Esc Est Ens Fun,Egon Trentini,R Esquina Uruguai Sn,(55) 99616-6904,98640000,4306007
21,43049036,Crissiumal,"-27,49900339","-54,1004262",4903,Esc Est Ens Fun,Érico Veríssimo,Vl Linha Brasil 100,(55) 99122-1890,98640000,4306007
21,43049060,Crissiumal,"-27,48820418","-54,10795116",4906,Esc Est Ens Fun,São Sebastião,Vl Sao Sebastiao 326,(55) 99111-8935,98640000,4306007
21,43049079,Crissiumal,"-27,42282019","-54,22283202",4907,Esc Est Ens Fun,La Salle,Vl Vila Bender Sn,(55) 99146-4414,98640000,4306007
21,43049087,Crissiumal,"-27,54059531","-54,030212",4908,Esc Est Ens Fun,Tuiuti,Vl Vista Nova Sn,(55) 99613-1106,98640000,4306007
21,43049095,Crissiumal,"-27,49648418","-54,09593537",4909,Esc Est Ens Med,Rocha Pombo,R Santo Cristo 345,5535241460,98640000,4306007
21,43049141,Crissiumal,"-27,48663198","-54,09042024",4914,Esc Est Ens Fun,Alcido Brust,R Fernando Ferrari 175 Prédio,5535242577,98640000,4306007
21,43154700,Derrubadas,"-27,26545764","-53,86266936",15470,Esc Est Ens Med,Getúlio Vargas,Av Porto Alegre 497 Prédio,5536163284,98528000,4306320
21,43159044,Esperança do Sul,"-27,3600816","-53,99270073",15904,Esc Est Ens Med,Olavo Bilac,Av Rio Branco 889 Centro,5536164157,98635000,4307450
21,43072119,Humaitá,"-27,57993443","-54,02020086",7211,Esc Est Ens Fun,Santos Dumont,Etr Lajeado Alvorada Sn,5599860958,98670000,4309704
21,43072135,Humaitá,"-27,56427158","-53,97003041",7213,Inst Est Educ,Maria Cristina CIEP,R Daltro Filho 520 Escola,(55) 3525-1455,98670000,4309704
21,43086993,Miraguaí,"-27,53174629","-53,67134705",8699,Esc Est Ens Fun,Osmar Hermann,R Capitao Ferraz 101 Casa,(55) 3554-1390,98540000,4312302
21,43087027,Miraguaí,"-27,45665169","-53,69863867",8702,Esc Est Ens Fun,Pontao dos Buenos,R Padre Vieira 64 Prédio,(55) 99649-6068,98540000,4312302
21,43087043,Miraguaí,"-27,49403945","-53,68738412",8704,Inst Est Educ,Fagundes Varela,Av Presidente Vargas 80 Prédio,5535541110,98540000,4312302
21,43111840,Redentora,"-27,52905211","-53,66911962",11184,Esc Est Ind EM,Antônio Kasin Mig,Etr Terra Indigena Guarita Sn Escola,(55) 99954-8122,98550000,4315404
21,43112072,Redentora,"-27,4989502","-53,62398734",11207,Esc Est Ens Med,Américo dos Santos,Vl Rua Tancredo Neves 560 Prédio,(55) 99659-3319,98550000,4315404
21,43112129,Redentora,"-27,4967566","-53,62709641",11212,E E Ind Ens Fun,Davi Rygjo Fernandes,Ald Setor Missão Indigena 00 Prédio,(55) 99953-4408,98550000,4315404
21,43112153,Redentora,"-27,47484657","-53,68292212",11215,E E Ind Ens Fun,Cacique Anastacio Fongue,Lin Setor Pau Escrito Sn Casa,(55) 3554-1426,98550000,4315404
21,43112161,Redentora,"-27,66101271","-53,64505484",11216,Esc Est Ed Bas,Feliciano Jorge Alberto,Av Constante Luiz Gemelli 662 Predio,5535561160,98550000,4315404
21,43112170,Redentora,"-27,50432543","-53,66557002",11217,E E Ind Ens Fun,Rosalino Claudino,Lin Bnaneiras Sn Prédio,(55) 99603-0985,98550000,4315404
21,43112188,Redentora,"-27,55970572","-53,64844556",11218,E E Ind Ens Fun,Toldo Campinas,R Setor Estiva Sn Prédio,(55) 99931-0427,98550000,4315404
21,43112196,Redentora,"-27,52593858","-53,63301574",11219,E E Ind Ens Fun,Herculano Joaquim,Lin Laranjeira Sn,(55) 99918-7123,98555000,4315404
21,43172644,Redentora,"-27,47322242","-53,62021878",17264,E E Ind Ens Fun,Katiu Gria,Vl Linha Fotunato - Setor Missao Sn,(55) 9615-8353,98550000,4315404
21,43172652,Redentora,"-27,45936202","-53,62167791",17265,E E Ind Ens Fun,Cacique Natalicio,Vl Linha Gengiva Sinf,(55) 99941-0343,98550000,4315404
21,43178901,Redentora,"-29,63","-53,35",17890,E E Ind Ens Fun,Coronel Geraldino Mineiro,Etr Setor Mato Queimado Sn Interior,(55) 99973-4511,98550000,4315404
21,43131743,Santo Augusto,"-29,63","-53,35",13174,Esc Est Ens Fun,José Andrighetto,Vl Sao Jaco 000 Rural,(55) 99938-4285,98590000,4317806
21,43131760,Santo Augusto,"-27,84998832","-53,78001149",13176,Esc Est Ens Fun,Francisco Andrighetto,R Uruguai 855 Predio,(55) 3781-1042,98590000,4317806
21,43131786,Santo Augusto,"-27,85379195","-53,78387593",13178,Esc Est Ens Med,Santo Augusto,R Professor Romalino Torres 108,(55) 3781-1412,98590000,4317806
21,43171389,Santo Augusto,"-27,83571971","-53,77668874",17138,Esc Est Ens Med,Senador Alberto Pasqualini,R Francisco Alves Teixeira 571,5537811815,98590000,4317806
21,43142125,São Martinho,"-27,71312885","-53,96820809",14212,Esc Est Ens Fun,Monteiro Lobato,Vl Localidade Santa Lucia Sn,(55) 99989-9444,98690000,4319109
21,43142133,São Martinho,"-27,71212137","-53,95642054",14213,Esc Est Ed Bas,São Martinho,Av Pedro Dutra 999,(55) 3533-1221,98690000,4319109
21,43131751,São Valério do Sul,"-27,78821344","-53,93657057",13175,Esc Est Ens Med,São Valerio,R Osvaldo Elauterio Leite 486 Avenida,5536172205,98595000,4319737
21,43131778,São Valério do Sul,"-27,8680804","-53,88505606",13177,E E Ind Ens Fun,Marechal Cândido Rondon,Ald Posto Indigena Inhacora Sn Interior,(55) 99967-0905,98595000,4319737
21,43008976,São Valério do Sul,"-27,83137229","-53,88719246",18956,Inst Est Ed Ind,Ângelo Manhka Miguel,Etr Terra Indigena Inhacora S/inf S/inf,(55) 9913-1600,98595000,4319737
21,43147950,Sede Nova,"-27,62952905","-53,95307355",14795,Esc Est Ens Med,Professor Raimundo Almeida,R Humaita 304 Prédio,(55) 3526-1080,98675000,4320230
21,43154174,Tenente Portela,"-27,3735534","-53,73914419",15417,E E Ind Ens Fun,Bento Pi Gog,Vl Area Indigena do Guarita 1 Escola,(55) 99712-7638,98500000,4321402
21,43154310,Tenente Portela,"-27,39809055","-53,72543006",15431,E E Ind Ens Fun,Mukej,Km Setor Três Soitas 00 Escola,(55) 99673-4384,98500000,4321402
21,43154530,Tenente Portela,"-27,38664612","-53,87883",15453,Esc Est Ens Fun,Entre Rios,Etr Rst 472 Sn,(55) 9704-5199,98500000,4321402
21,43154581,Tenente Portela,"-27,38789732","-53,81724409",15458,Esc Est Ens Fun,Francisco Balestrin,Vl Daltro Filho Sn Interior,(55) 99938-5604,98515000,4321402
21,43154646,Tenente Portela,"-27,32540882","-53,87031902",15464,Esc Est Ens Fun,Fernão Dias Paes,R Lajeado Leao Sn S/inf.,(55) 99913-7603,98500000,4321402
21,43154654,Tenente Portela,"-27,35268025","-53,80925915",15465,Esc Est Ens Fun,General Osório,Vl Sinf Sao Pedro Sn,(55) 99923-2137,98500000,4321402
21,43154719,Tenente Portela,"-27,36811843","-53,7656585",15471,Esc Est Ens Fun,Tenente Portela,Av Ceres 570 Prédio,5535511538,98500000,4321402
21,43154786,Tenente Portela,"-27,36834088","-53,75346829",15478,Esc Est Ed Bas,Professora Cleia Salete Dalberto,Av Itapiranga 672,(55) 3551-1536,98500000,4321402
21,43154794,Tenente Portela,"-27,38031328","-53,7548531",15479,Esc Est Ens Med,Sepé Tiaraju,R Walter Fries 856 Prédio,5535511919,98500000,4321402
21,43154867,Tenente Portela,"-27,4341966","-53,70203248",15486,E E Ind Ens Fun,Gomercindo Jete Tenh Ribeiro,Lin Terra Indígena Guarita Sn,(55) 99705-7231,98500000,4321402
21,43209440,Tenente Portela,"-27,36816104","-53,76544301",19043,Nucl e EJA e Cp,Construindo Um Novo Mundo,Av Ceres 570,5535511997,98500000,4321402
21,43158978,Tiradentes do Sul,"-27,35848495","-54,16444788",15897,Esc Est Ens Fun,Assis Brasil,R Lajeado Bonito Sn Vila,(55) 99670-3977,98680000,4321477
21,43158986,Tiradentes do Sul,"-27,35832725","-54,12723779",15898,Esc Est Ens Fun,Cecília Meireles,Vl Novo Planalto Sn Vila,(55) 99700-8299,98680000,4321477
21,43159036,Tiradentes do Sul,"-27,30842243","-54,13631871",15903,Esc Est Ens Fun,Almirante Tamandaré,R Carlos Flores 582 Vila,(55) 99679-3168,98680000,4321477
21,43159052,Tiradentes do Sul,"-27,39821054","-54,08721417",15905,Esc Est Ed Bas,Tiradentes,R Nossa Senhora das Gracas 19,5536173229,98680000,4321477
21,43158951,Três Passos,"-27,47965672","-53,90035671",15895,Esc Est Ens Fun,José de Anchieta,R Paraná 70,5535221507,98605000,4321907
21,43159028,Três Passos,"-27,45405562","-53,9294579",15902,Esc Est Ens Med,Aguia de Haia,R Bento Goncalves 561,5535221285,98600000,4321907
21,43159060,Três Passos,"-27,37604236","-53,90104432",15906,Esc Est Ed Bas,Padre Gonzales,R Coronel Jose Gomes Portinho 827,(55) 3523-0061,98620000,4321907
21,43159095,Três Passos,"-27,45879485","-53,93762601",15909,Inst Est Educ,Érico Veríssimo,R Gaspar Silveira Martins 1415,5535222417,98600000,4321907
21,43159133,Três Passos,"-27,46575496","-53,92001669",15913,Esc Est Ens Fun,Gonçalves Dias,R Jose Alfredo Schardong 140,5535228540,98600000,4321907
21,43169155,Vista Gaúcha,"-27,28409518","-53,70183664",16915,Esc Est Ens Med,Érico Veríssimo,Av Nove de Maio 1701 Salas,(55) 3552-1166,98535000,4323705
21,43169163,Vista Gaúcha,"-27,25192083","-53,72049937",16916,Esc Est Ens Fun,Rui Barbosa,R Eligio Julio Loctelli 171,5535521188,98535000,4323705
23,43024165,Bom Jesus,"-28,71870575","-50,59019566",2416,Esc Est Ens Fun,Nossa Senhora das Gracas,Vl Capela Sao Francisco-governado Sn 2 Distrito,,95296000,4302303
23,43024173,Bom Jesus,"-28,64542732","-50,59390068",2417,Esc Est Ens Fun,Joaquim Marques,Etr Passo dos Varoes Sn,,95290000,4302303
23,43024254,Bom Jesus,"-28,66691568","-50,43688396",2425,Esc Est Ens Fun,Conde de Afonso Celso,Av Manoel Silveira de Azevedo 2695 Avenida,(54) 3237-1187,95290000,4302303
23,43024718,Bom Jesus,"-28,66620055","-50,43496363",2471,Col Estadual,Frei Getúlio,R Dr Jose Farias Cancello 374,5432371184,95290000,4302303
